1 ,39
2 ,39
3 ,38
4 ,37
5 ,37
6 ,36
7 ,35
8 ,36
9 ,34
10 ,32
11 ,33
12 ,33
13 ,33
14 ,31
15 ,29
16 ,29
17 ,30
18 ,29
19 ,30
20 ,30
21 ,32
22 ,31
23 ,31
24 ,31
25 ,29
26 ,27
27 ,29
28 ,30
29 ,31
30 ,31
31 ,29
32 ,27
33 ,28
34 ,27
35 ,25
36 ,24
37 ,24
38 ,23
39 ,21
40 ,21
41 ,22
42 ,20
43 ,22
44 ,22
45 ,22
46 ,21
47 ,22
48 ,21
49 ,20
50 ,21
51 ,21
52 ,20
53 ,20
54 ,20
55 ,19
56 ,18
57 ,18
58 ,17
59 ,14
60 ,13
61 ,14
62 ,16
63 ,16
64 ,17
65 ,18
66 ,19
67 ,19
68 ,18
69 ,19
70 ,20
71 ,19
72 ,20
73 ,16
74 ,15
75 ,19
76 ,19
77 ,16
78 ,16
79 ,17
80 ,16
81 ,14
82 ,15
83 ,19
84 ,18
85 ,16
86 ,21
87 ,19
88 ,19
89 ,18
90 ,18
91 ,18
92 ,17
93 ,20
94 ,19
95 ,16
96 ,16
97 ,16
98 ,16
99 ,18
100 ,18
101 ,17
102 ,19
103 ,18
104 ,17
105 ,17
106 ,18
107 ,17
108 ,17
109 ,15
110 ,13
111 ,12
112 ,10
113 ,7
114 ,4
115 ,3
116 ,3
117 ,5
118 ,4
119 ,3
120 ,2
121 ,0
122 ,0
123 ,0
124 ,0
125 ,0
126 ,0
127 ,0
128 ,1
129 ,1
130 ,0
131 ,0
132 ,0
133 ,1
134 ,2
135 ,2
136 ,2
137 ,2
138 ,2
139 ,2
140 ,2
141 ,2
142 ,1
143 ,0
144 ,0
145 ,1
146 ,1
147 ,1
148 ,1
149 ,1
150 ,1
151 ,1
152 ,1
153 ,0
154 ,0
155 ,0
156 ,0
157 ,0
158 ,0
159 ,1
160 ,1
161 ,1
162 ,1
163 ,1
164 ,1
165 ,1
166 ,1
167 ,1
168 ,1
169 ,1
170 ,0
171 ,0
172 ,0
173 ,0
174 ,0
175 ,0
176 ,0
177 ,0
178 ,0
179 ,0
180 ,0
181 ,0
182 ,0
183 ,1
184 ,1
185 ,1
186 ,1
187 ,1
188 ,1
189 ,1
190 ,0
191 ,0
192 ,2
193 ,0
194 ,0
195 ,0
196 ,0
197 ,2
198 ,1
199 ,0
200 ,0
201 ,2
202 ,2
203 ,3
204 ,4
205 ,5
206 ,5
207 ,5
208 ,6
209 ,5
210 ,6
211 ,6
212 ,6
213 ,6
