1 ,1
2 ,0
3 ,0
4 ,0
5 ,-1
6 ,-1
7 ,0
8 ,-1
9 ,-1
10 ,0
11 ,1
12 ,-1
13 ,1
14 ,-1
15 ,-1
16 ,1
17 ,-2
18 ,-1
19 ,-3
20 ,1
21 ,0
22 ,-1
23 ,-1
24 ,0
25 ,-1
26 ,-1
27 ,1
28 ,1
29 ,1
30 ,-1
31 ,-2
32 ,-1
33 ,0
34 ,0
35 ,1
36 ,1
37 ,1
38 ,0
39 ,0
40 ,0
41 ,0
42 ,1
43 ,0
44 ,0
45 ,0
46 ,0
47 ,1
48 ,-1
49 ,0
50 ,0
51 ,1
52 ,1
53 ,0
54 ,-1
55 ,-1
56 ,0
57 ,-2
58 ,-1
59 ,1
60 ,-1
61 ,0
62 ,-2
63 ,0
64 ,2
65 ,1
66 ,2
67 ,4
68 ,3
69 ,4
70 ,2
71 ,3
72 ,0
73 ,7
74 ,2
75 ,2
76 ,0
77 ,-1
78 ,7
79 ,1
80 ,2
81 ,-1
82 ,-3
83 ,4
84 ,-1
85 ,3
86 ,6
87 ,0
88 ,1
89 ,0
90 ,1
91 ,0
92 ,0
93 ,-1
94 ,2
95 ,1
96 ,0
97 ,0
98 ,-1
99 ,0
100 ,0
101 ,-2
102 ,-1
103 ,1
104 ,1
105 ,0
106 ,0
107 ,-1
108 ,0
109 ,-1
110 ,0
111 ,-1
112 ,0
113 ,0
114 ,0
115 ,0
116 ,0
117 ,0
118 ,0
119 ,0
120 ,0
121 ,0
122 ,0
123 ,1
124 ,-1
125 ,-1
126 ,-1
127 ,0
128 ,-1
129 ,0
130 ,1
131 ,1
132 ,0
133 ,1
134 ,0
135 ,-1
136 ,0
137 ,0
138 ,-1
139 ,0
140 ,1
141 ,0
142 ,0
143 ,0
144 ,-2
145 ,1
146 ,0
147 ,0
148 ,0
149 ,0
150 ,0
151 ,0
152 ,0
153 ,0
154 ,0
155 ,0
156 ,0
157 ,0
158 ,1
159 ,0
160 ,0
161 ,0
162 ,0
163 ,0
164 ,1
165 ,0
166 ,0
167 ,0
168 ,0
169 ,-1
170 ,0
171 ,-1
172 ,0
173 ,0
174 ,0
175 ,0
176 ,0
177 ,-1
178 ,0
179 ,0
180 ,1
181 ,0
182 ,0
183 ,0
184 ,0
185 ,0
186 ,0
187 ,0
188 ,-1
189 ,1
190 ,2
191 ,0
192 ,0
193 ,2
194 ,-1
195 ,-1
196 ,0
197 ,2
198 ,0
199 ,2
200 ,1
201 ,0
202 ,-3
203 ,4
204 ,-1
205 ,1
206 ,-1
207 ,0
208 ,-2
209 ,-1
210 ,1
211 ,1
212 ,0
213 ,-1
214 ,0
215 ,2
216 ,1
217 ,0
218 ,2
219 ,0
220 ,2
221 ,-1
222 ,-3
223 ,1
224 ,0
225 ,2
226 ,0
227 ,2
228 ,2
229 ,-1
230 ,0
231 ,1
232 ,1
233 ,-1
234 ,0
235 ,-1
236 ,0
237 ,0
238 ,0
239 ,0
240 ,-1
241 ,0
242 ,-1
243 ,-1
244 ,1
245 ,1
246 ,0
247 ,1
248 ,-1
249 ,-1
250 ,-1
251 ,1
252 ,2
253 ,0
254 ,0
255 ,0
256 ,2
257 ,0
258 ,2
259 ,1
260 ,0
261 ,-1
262 ,0
263 ,0
264 ,0
265 ,0
266 ,0
267 ,0
268 ,0
269 ,0
270 ,0
271 ,0
272 ,0
273 ,0
274 ,0
275 ,0
276 ,1
277 ,0
278 ,0
279 ,0
280 ,0
281 ,4
282 ,-7
283 ,-1
284 ,-3
285 ,1
286 ,-13
287 ,0
288 ,2
289 ,-4
290 ,5
291 ,-3
292 ,4
293 ,-4
294 ,8
295 ,-1
296 ,-4
297 ,2
298 ,8
299 ,-2
300 ,-7
301 ,-1
302 ,0
303 ,2
304 ,0
305 ,0
306 ,0
307 ,0
308 ,1
309 ,0
310 ,0
311 ,0
312 ,0
313 ,1
314 ,-1
315 ,0
316 ,0
317 ,0
318 ,0
319 ,0
320 ,0
321 ,0
322 ,0
323 ,0
324 ,0
325 ,0
326 ,0
327 ,0
328 ,0
329 ,0
330 ,0
331 ,0
332 ,0
333 ,0
334 ,0
335 ,0
336 ,0
337 ,0
338 ,0
339 ,0
340 ,0
341 ,0
342 ,0
343 ,0
344 ,0
345 ,0
346 ,0
347 ,0
348 ,0
349 ,0
350 ,-1
351 ,0
352 ,0
353 ,0
354 ,0
355 ,-1
356 ,0
357 ,0
358 ,1
359 ,0
360 ,0
361 ,0
362 ,0
363 ,0
364 ,0
365 ,1
366 ,-1
367 ,0
368 ,1
369 ,0
370 ,1
371 ,1
372 ,0
373 ,0
374 ,0
375 ,0
376 ,0
377 ,0
378 ,0
379 ,0
380 ,0
381 ,1
382 ,0
383 ,0
384 ,0
385 ,0
386 ,1
387 ,1
388 ,0
389 ,0
390 ,0
391 ,0
392 ,0
393 ,2
394 ,-2
395 ,1
396 ,0
397 ,0
398 ,1
399 ,0
400 ,0
401 ,0
402 ,-1
403 ,0
404 ,1
405 ,0
406 ,1
407 ,0
408 ,0
409 ,1
410 ,-2
411 ,1
412 ,0
413 ,0
414 ,-1
415 ,-1
416 ,0
417 ,-1
418 ,-2
419 ,-1
420 ,0
421 ,1
422 ,-1
423 ,1
424 ,-1
425 ,0
426 ,1
427 ,0
428 ,-1
429 ,0
430 ,0
431 ,1
432 ,0
433 ,1
434 ,0
435 ,-1
436 ,1
437 ,-1
438 ,0
439 ,0
440 ,0
441 ,0
442 ,0
443 ,0
444 ,-2
445 ,1
446 ,0
447 ,-1
448 ,1
449 ,0
450 ,-2
451 ,-2
452 ,-1
453 ,-1
454 ,0
455 ,0
456 ,0
457 ,-2
458 ,-2
459 ,-1
460 ,-5
461 ,-2
462 ,-1
463 ,-4
464 ,0
465 ,2
466 ,-2
467 ,-2
468 ,-2
469 ,-2
470 ,-4
471 ,-1
472 ,-1
473 ,-1
474 ,0
475 ,1
476 ,-1
477 ,-3
478 ,-1
479 ,-1
480 ,-1
481 ,1
482 ,-2
483 ,-2
484 ,0
485 ,-1
486 ,-2
487 ,2
488 ,-1
489 ,-4
490 ,0
491 ,-1
492 ,-1
493 ,0
494 ,0
495 ,0
496 ,-4
497 ,-1
498 ,0
499 ,1
500 ,0
501 ,-1
502 ,-3
503 ,-1
504 ,-1
505 ,0
506 ,0
507 ,1
508 ,-5
509 ,-1
510 ,-1
511 ,0
512 ,0
513 ,-2
514 ,-1
515 ,2
516 ,0
517 ,-1
518 ,0
519 ,1
520 ,2
521 ,-1
522 ,0
523 ,1
524 ,0
525 ,0
526 ,-2
527 ,0
528 ,3
529 ,2
530 ,1
531 ,0
532 ,-3
533 ,-1
534 ,0
535 ,-2
536 ,-1
537 ,1
538 ,-2
